RATEP config response: type=00 payload=[0a]
ECMODE config response: type=00 payload=[05, 00]
tdoff_320	7	75d186e855a79bdb2ad32e63cb981846ac93
tdoff_340	0	64c55974c86dbf1441c18e29fd1d3b4b8a85
tdoff_340	1	64c55f64c97d8e5658c19e38dd8c324d8aa1
tdoff_340	2	74a553744865afd54dd11e20ed8d3a4b4c8d
tdoff_340	3	60e55d60d92d830685cd0ea9d93c334b4a85
tdoff_340	4	74d5556449749ed75cd11e30cd8c384d2ca7
tdoff_340	5	74855974c869bf554df18c29cd9c334bca89
tdoff_340	6	74a553744875aed554d11e30ed0d324d4cad
tdoff_340	7	74855974c869bf554df19c28cd8c324bca89
tdoff_360	0	75a543744875aed575d30e31ef1d13494cad
tdoff_360	1	65f54d64c96c8f166dc38e29df9c114fea87
tdoff_360	2	65c54d64c96d8f566cc39e28df8c124f8a85
tdoff_360	3	658541744871aed475e30c31df1c13494ca9
tdoff_360	4	65a54b74c86dbf546cc31e28ff8d1a4f4a8d
tdoff_360	5	618541705831a2c4b5ef0cb1db3c13494ca9
tdoff_360	6	65d54974c86cbf1469c38e29ff9d114faa87
tdoff_360	7	65c54f64c96d8f5668c39e28df8c124f8a81
tdoff_380	0	648541744861afd46de20c01df9c3b494ca8
tdoff_380	1	64c54974c87dbe1478c29e18ff8d324f8a84
tdoff_380	2	74854974c869bf556df28c09cf9c3349caa8
tdoff_380	3	648549648979ae157cf21e18df8d3a4f488c
tdoff_380	4	648541744861afd46de20c01df9c3b494ca8
tdoff_380	5	74854f748879be557cf29c18cf8c324fca88
tdoff_380	6	64c54d64c96d8f566dc28e09df9c33498aa4
tdoff_380	7	74954974d878be457cf21c18cfac384f6a8a
tdoff_400	0	21a54a70c42c77486c879a68ff89100fda0c
tdoff_400	1	31854870c438764975b78879cf181909da28
tdoff_400	2	31854870c42877496db78869cf98110fda08
tdoff_400	3	21e54870c42c774868879a68ff89100fda04
tdoff_400	4	31854870c43876497db78879cf981109da28
tdoff_400	5	31854870c428774964b79868cf08180fda08
tdoff_400	6	21c54c60c53c464a7d879a78df8810099a24
tdoff_400	7	21a54a70c43c76487d878a79ff991109da2c
tdoff_420	0	20a54a70c42c77486d869a48fe092009da2c
tdoff_420	1	20c54c60c52c474a65868a49de9829099a24
tdoff_420	2	30854870c43876497cb69858ce08200fda08
tdoff_420	3	30854870c42877496db68849ce182109da28
tdoff_420	4	20c54870c43c760878869a58fe09200f9a04
tdoff_420	5	20c54e60c52c474a61869a48de8828099a20
tdoff_420	6	20e54c60c52c470a6d868a49de182109da24
tdoff_420	7	20a54a70c43c76487c869a58fe09200fda0c
tdoff_440	0	70815871c038364155b68c618f98290b4a28
tdoff_440	1	70815871c03836415db69c608f08200b4a28
tdoff_440	2	60c15c61c13c06425d868e619f18210b0a24
tdoff_440	3	61814070403026c075a71c789f880009cc28
tdoff_440	4	71814870c03836417db78c718f1801094a28
tdoff_440	5	61c14870c03c360071879e70bf8908090a24
tdoff_440	6	60c15e61c13c064259868e619f18210b0a20
tdoff_440	7	60615441c33c06025d961f689f89280b4c24
